-3.7318108,2.3094854,-4.0220547,-3.5161495,-0.7411439,-3.7131376,-0.89009315,18.508753,-1.7301233,-2.5117764,7
-3.7927995,-2.7957616,0.0651781,-1.7226645,1.2042115,-0.43997785,13.871012,-3.128695,-2.5522087,-0.73551285,6
1.51677,-0.45503426,-1.9174376,-3.147829,-6.303945,-4.934848,0.27706915,-3.3857236,0.9280319,17.339724,9
-1.9233147,-0.52571404,-4.7538934,-4.3101463,-3.9321225,-8.341378,3.1856773,-2.5207372,22.29572,0.8362607,8
4.1098733,-6.3570633,4.9672008,-0.33022904,-1.6969268,3.1117358,-4.543807,-0.35475266,1.173108,-0.1527461,0
-10.464535,-4.1260724,-0.49001592,16.652851,2.6688178,4.716561,0.8019461,-2.0610895,-6.5030217,-1.2677685,3
6.8779798,2.5654469,-5.7671843,-8.117095,-1.7223307,-5.15783,-4.275159,-8.10985,23.571945,0.103786215,8
-1.4235027,-0.7295648,4.6082454,-3.2139359,-6.2853527,-7.9015603,-3.388017,-6.181933,25.706581,-1.2154055,8
-4.529783,-2.1311026,-3.8090315,1.7550412,0.75978035,0.9324963,-5.1948404,20.55038,-7.8761706,-0.5409993,7
-3.5308402,-3.1525888,-5.162369,1.5434747,-1.4649886,0.52552557,-2.6313894,17.062239,-2.8207328,-0.40536916,7
-2.554637,-6.5241437,-5.972124,2.1431727,4.818551,5.7584953,-4.1763935,11.441063,-3.1317675,-1.8335978,4
-3.055573,-5.6035714,-6.010085,21.87437,-0.076593064,7.5307837,4.109516,-4.4115596,-9.305595,-5.1266217,6
-3.3529303,2.07968,-5.411842,-3.307098,-0.22134921,0.61145437,-0.78048325,17.115522,-4.0359025,-2.7566514,7
-2.8079524,-5.1915984,-1.3473561,9.721579,1.004193,11.260389,1.2281461,-2.3904257,-5.8015733,-5.7730803,3
-0.8592907,1.049371,-5.3454,-1.0648242,-2.5334918,-0.84183955,13.622765,2.5195765,-2.686137,-3.9238915,6
-2.2299204,2.2461739,-0.63062614,11.395706,-4.15617,2.6024864,-5.5322075,-5.2113247,0.5638759,0.7946458,3
-5.7154555,1.7556595,1.2413526,1.3593644,-3.0558321,-1.0229206,16.455029,-5.333076,-1.6112646,-4.1175656,6
-4.228293,-5.0396037,23.028896,-3.465733,-0.19119069,-3.6348333,3.1261835,-2.2919683,-4.619204,-2.7233377,2
-0.9711767,15.149749,-3.5950947,-2.1028385,-2.614532,-4.8480268,-3.5428283,-4.852748,5.6315713,1.5889264,1
1.7109131,1.0749158,14.897427,-4.248017,-2.7261746,-5.769274,1.93115,-2.2518582,-0.21148002,-4.4671917,2
-7.7540746,-1.7768618,-1.8852274,7.95359,-0.7629965,-0.91434836,-3.268222,5.199471,0.21046162,2.947104,3
-0.9684049,-1.25954,-5.469436,-2.7740145,4.876415,-0.12073431,-3.7069004,12.280202,-1.2122512,-1.6867338,7
-2.015708,-3.9688258,12.43081,-1.5436221,-1.3590372,-1.4828734,-1.3154142,2.402049,1.380229,-4.5898175,2
-4.8157606,-3.0103674,-0.10651094,0.15005988,-4.0112534,0.53713393,17.178839,-1.0717733,-3.4340684,-1.464145,6
2.1226573,0.65974486,-1.7839863,-2.2399154,-0.9835264,-3.4444048,-3.5719578,-5.483911,16.534313,-1.8215379,8
2.979869,0.15730274,-3.7597845,-3.5157027,-1.2949797,-5.521006,-3.2913465,-5.3908744,20.49932,-0.86778414,8
9.198521,1.519589,-5.081144,-6.258991,-1.1738096,-5.748337,-2.9740546,-0.048117116,6.0589976,4.444435,0
-3.432553,-3.9980383,21.097895,-3.2713947,-2.7712276,1.1014957,2.3951838,-2.2456746,-5.3172884,-3.6463027,2
3.0690012,-1.0776421,2.9449656,-1.9667898,-4.553899,-5.9968457,-3.3844602,-2.108335,-2.2267811,15.173921,9
-1.7431692,-1.861772,-3.750112,18.688986,-3.9377806,0.72505856,-0.26708728,-4.5132895,-2.9402585,-0.4851321,3
-7.9292793,-4.930292,-3.2259178,15.63309,-0.137395,10.928568,-4.4568014,2.7893033,-6.5212674,-2.2662606,3
-1.5784874,-0.3071276,-4.9270034,-4.8895926,-3.943721,-1.2426252,-4.5697203,-1.1718736,22.216469,0.39290762,8
-0.23917243,1.7641143,-6.708298,-5.5470977,-5.968306,-5.3491893,-1.125057,-3.8139482,26.256708,0.73499906,8
0.17877975,9.644689,-4.321763,1.1644723,-6.8332376,-2.734534,-2.4250455,-3.3313112,-0.6212354,9.110172,1
-4.17225,21.653534,-1.1351144,-0.8016912,-3.5353205,-1.7165895,-2.3446777,-3.4234476,-2.8044086,-1.8920809,1
-3.7173824,-5.6514277,-3.6201136,0.4138093,-2.2647402,-1.2746387,-6.816692,22.118753,1.574861,-0.7897345,7
-2.7391129,-4.018734,8.846629,1.5864071,-0.95912904,-0.2607734,-3.0281253,3.6203904,-0.66020596,-2.407556,2
-6.0200877,-0.44912267,-3.4010925,-2.2504864,0.24929437,17.127115,-3.495895,3.9618907,-6.1029973,0.21834551,5
-5.065084,-3.9325929,13.044492,2.0381021,-5.8980494,0.0021376815,-1.0269454,2.9927611,-1.8141371,-0.44246542,2
1.259879,-3.040461,-4.02923,2.5508838,-2.0795186,0.058602355,-3.7424068,12.517368,-2.407194,-1.1295696,7
0.04334286,0.20139802,-6.836974,-4.9019938,-7.1369944,-5.599908,-3.647063,2.291863,21.39036,4.216456,8
3.2251172,6.5952783,-5.629845,-3.6316066,-6.121295,-6.9154496,-5.308225,-2.7799916,1.7231636,18.672625,9
16.606825,7.849509,-4.3925705,-7.5159554,0.85163337,-6.970927,-4.213232,-4.5656943,3.0166607,-0.75820553,0
-5.6450267,-3.1185484,1.6287262,17.427343,-0.73057336,0.60064197,3.064298,-2.350813,-6.114704,-4.816954,3
0.8964834,1.9090253,-4.3636823,-8.805862,-2.3854024,-4.274174,-5.923231,-5.240031,24.640358,3.5152073,8
-5.6293783,4.2682858,0.105083644,-4.1935463,-1.4546897,-1.9692045,17.768438,-7.48097,-1.3104647,-0.15980686,6
-3.9260123,-5.0618033,-0.29257584,-3.7863474,19.407974,2.9274874,-2.3389528,3.4472795,-5.380661,-5.056191,4
-3.523427,-4.598775,1.5889127,4.690197,4.3517027,-1.2940438,10.492345,-6.105232,-2.6568139,-2.9630423,6
-3.4326982,0.28511178,0.31933492,-2.385723,8.010822,-3.7940984,12.367128,-5.159647,-2.8089247,-3.4161787,6
12.9380865,-2.603117,3.015015,-2.119689,0.53628165,-4.6011724,-3.8163564,-5.808901,4.0789614,-1.6905855,0
17.578413,-2.8169975,1.3549793,-2.932166,-3.167364,-3.0129209,-1.6800485,-0.62326837,-4.6440654,-0.1478907,0
-3.1725407,-1.6508666,-0.9804608,-5.937271,-1.9534872,1.36855,0.24885571,15.726361,-1.9954014,-1.7359792,7
-3.6948516,-4.321223,2.6410604,-2.373783,18.321606,-4.2670307,-2.3947322,3.5282826,-2.3188982,-5.1409435,4
-7.859746,-4.617,-0.5249688,0.3274254,-0.022850953,13.525956,-2.50405,3.184031,-0.14678264,-1.420826,5
-5.433638,-0.9587108,-0.0043619275,-2.8790288,-0.8263249,0.8988228,14.820169,-0.97203636,-4.31912,-0.3929311,6
-3.7797089,-4.4408226,1.6128457,13.486225,-3.3618078,-1.2812907,5.921748,-1.4954661,-3.9799323,-2.7046864,3
-3.7131941,20.023676,-4.6441784,-3.9811172,-3.2270007,-2.912073,-2.7710545,0.48332196,-0.26628017,0.866469,1
0.17519787,17.735413,0.03401743,-2.269525,-5.459553,-4.075129,-4.712658,-0.3757108,-1.9176123,0.6864847,1
-2.3779352,-2.79994,1.7962835,11.219591,-3.3022091,-0.82280004,6.168435,-4.8517785,-0.8533437,-4.217379,3
-4.432175,0.35765135,-2.1018698,-5.9070497,0.13355568,-2.107439,18.254402,-4.7482862,-1.1280065,1.6476722,6
-1.2944638,3.3076115,-3.4646802,-3.3907952,-7.4777575,-4.7291093,-2.0354083,-1.5481904,19.539907,1.0747495,8
-3.5790348,-5.1742535,-3.9163153,-1.5882623,-0.11479183,3.247067,-3.2863133,18.080679,-1.630537,-2.0978289,7
-7.2595334,-8.103359,-0.5994795,0.842021,18.290903,0.64393926,1.2412395,4.5036235,-5.360609,-4.2111316,4
15.817646,2.105956,0.2780577,-0.9444709,-3.3126361,-6.493535,-7.167528,-2.6842499,2.3390563,-0.028054848,0
-1.2681801,0.09992111,9.114222,-4.168953,-1.1288683,-3.9297724,14.552476,-7.913099,-2.4758525,-2.9114025,6
-4.3537817,-4.254569,13.828163,-0.12824494,-0.09628507,-0.79475147,2.6549017,-4.488133,0.26658696,-2.6465616,2
0.7012906,18.69087,-7.587549,-4.077421,-5.0565596,-2.9475904,-4.632608,-4.316507,4.563625,4.4855313,1
-7.0816083,2.1496873,-3.3356903,15.4092655,-3.3995059,4.295644,-2.728495,0.057193756,-5.134485,-0.35651672,3
16.851421,-4.0423636,1.9436567,-4.201063,2.3553622,-3.5834403,-3.528334,-5.190494,1.4585893,-2.1433935,0
2.6334224,-0.6093987,1.1756632,-3.76613,12.892872,-3.6191866,-4.2532864,-1.8877518,-1.5745673,-1.069079,4
-4.068762,-3.1826673,8.995327,2.4313421,-2.4646423,-1.8552617,9.411084,-2.6516676,-2.6930208,-3.940628,2
1.8245641,-1.2374284,-2.1438644,-0.038410336,-4.6179085,-2.8021555,1.3267117,17.96908,-6.3284407,-3.9663563,7
2.2518532,3.0217166,-7.0163507,-4.862307,-6.127753,-6.3668723,-4.85371,-0.39680707,20.550653,3.7730348,8
1.4480779,-3.104724,-1.8054729,11.800022,-2.251225,5.3958683,-3.2070568,0.23549187,-6.298115,-2.304018,3
-6.9828725,16.028875,-3.2453625,-3.9939308,-1.0888844,-2.7412035,0.17926478,0.1524019,-2.9603267,4.496206,1
-1.4464864,-0.95340383,18.817398,-0.5712389,-0.7552528,-1.2014999,0.25451964,-2.613823,-5.9710784,-5.65887,2
5.3329988,3.0622544,-4.8129797,-5.57095,-4.7728267,-4.30728,-3.6650274,-4.5935025,18.244919,1.0453571,8
9.7750845,0.74117744,2.5391529,-4.68846,-1.4810306,-0.9379997,-1.0258336,-2.7869596,-1.3677263,-0.8755399,0
2.6154382,-0.8953477,-4.467161,-2.9142032,-3.4746795,-5.532521,-4.9165196,-4.983585,24.035934,0.5012461,8
-3.378766,-6.193994,3.269604,7.1234455,0.9558447,0.03491833,0.19186604,1.369554,-0.07825721,-3.2889462,3
1.9381553,0.53529763,-4.5276937,4.0082603,-2.7406428,5.4569244,2.7904081,-3.136567,-5.9032917,1.4590768,5
4.6818714,-0.6900307,12.161434,-0.39510405,-2.0541263,-3.9773293,-4.5006227,-2.263774,-2.1561153,-0.89769995,2
-2.0746448,-3.6892323,7.679639,-2.237556,15.588472,-5.202707,2.1463072,-3.2327747,-2.0391874,-6.9169273,4
-0.5290756,24.712118,-4.275388,-5.0660133,-5.114263,-2.8582175,-5.652337,-0.121448934,-1.918812,0.59679854,1
-0.5393392,3.481174,-3.5916955,-6.2346115,-6.573363,-8.591922,-3.4196525,-6.5682564,28.651268,3.3667676,8
-1.8418081,2.8076115,-4.645109,-1.5738972,-7.875108,-0.47810742,-2.7423208,-3.9250774,-4.1143355,24.204262,9
-3.4111896,14.746127,-4.4309053,-1.0281935,-4.690192,-3.2868326,3.1653306,-0.83393586,-0.24753618,-0.09412421,1
-2.9721859,-5.234818,18.853785,2.213832,-0.39062497,0.13618626,-1.6120474,-4.846885,0.018928163,-6.2335715,2
-5.1805716,1.6990091,-8.457453,-3.7518415,-5.2241135,-1.3901706,-3.4377046,0.91511273,-0.021362312,24.690401,9
-3.44385,-0.013682127,-6.337529,-1.4136102,-4.5014396,-4.469012,-4.6761694,15.461887,3.1111069,6.197698,7
-7.6300983,-7.7522435,19.532766,1.8227013,3.6498065,-2.3833702,3.8923798,-2.9019313,-6.2607155,-2.0015874,2
4.389088,6.7618966,-3.479827,-2.5738883,-4.015541,-5.3019567,-3.0151389,-4.527482,2.2005553,9.4293995,9
-6.7114244,-3.0838618,-1.6958942,3.1756134,2.3618135,1.7392831,17.666435,-5.3012676,-4.351011,-3.8375368,6
-4.733355,-5.5442724,4.4331436,-0.9545361,-2.309122,23.68979,-1.1994667,0.79233515,-6.7559724,-7.56461,5
-5.6793323,-2.6502757,0.7456864,5.2304606,-1.7304194,-4.6247764,17.665182,-5.9823165,0.6753268,-3.6211026,6
-1.0344218,-4.935477,-3.0256014,17.6566,3.8032975,1.0322273,-2.1510305,0.1796478,-9.081665,-2.5023746,3
2.7668252,0.9995042,-4.4695797,-4.105098,-3.5229797,-2.6485417,-7.0660744,-1.9975657,19.86391,0.1584668,8
-2.4273658,-6.8525996,-4.6887383,-1.1539162,-1.7128278,2.3746104,-2.016795,12.718544,0.4496063,3.277852,7
-5.8889694,-2.91184,-1.9268708,-1.2244459,-1.5037568,1.5892398,16.020708,-1.2799717,-3.643766,0.7260883,6
-6.477238,-4.8128953,2.6051989,-2.9824371,2.2869072,12.361284,8.242163,-1.7821876,-6.4344525,-3.118726,2
-4.8242664,-2.9492793,-2.0460718,-0.96744,2.806111,16.732481,-2.8629527,2.569941,-3.7483358,-4.8321934,5
-1.9399799,-6.896047,21.523191,0.38191307,-3.155147,2.608056,-1.7411366,-2.9383736,-2.4083,-5.541436,2
6.740779,0.2884717,-3.7064326,-5.759798,-0.7383756,-4.2194343,-3.5919626,-2.491808,16.443722,-2.976572,8
-1.4201427,4.385406,-3.7368739,0.66493034,-5.0408115,-2.3128352,-3.4892437,-2.3582435,0.71612215,12.479057,9
-4.035935,-2.5757275,-2.0511286,2.0318737,-2.4509046,-1.5242443,19.18592,-4.6195827,-1.7984498,-2.177383,6
20.27103,-0.5393263,-1.9476621,1.2639402,-6.944443,-4.1860476,-7.2613153,-2.9943314,-0.49928856,2.711346,0
18.86224,-3.2212138,7.5999002,-4.71518,-6.5443697,-4.099757,-1.6091361,-6.522228,1.8129854,-1.6700245,0
-6.391607,-3.7713737,1.2707107,-2.775478,0.20663205,19.019629,-1.1157954,-3.162942,3.0823567,-6.4853735,5
-5.344852,-4.3413444,14.506897,0.6023481,-1.2466525,6.354171,1.7134252,-3.287037,-3.9526463,-5.0708423,2
-3.0649967,0.5842252,-5.0827246,0.5242961,-2.9942076,-3.0478566,-0.45573312,-2.430715,-2.5905669,18.451937,9
-3.3884802,-6.206942,0.4824229,15.348043,-2.526736,5.900802,5.3421583,-0.55666983,-9.525417,-4.9681087,5
-0.1590887,-1.6031272,-2.3579347,-10.914987,21.710794,-2.23591,-1.4932976,0.052021623,-0.0652237,-2.979332,4
2.1328948,-3.038403,13.236488,3.125832,-6.118204,1.0242265,1.4837339,-2.918085,-4.9561653,-4.0990906,2
0.018473357,18.560532,-3.0179965,-2.3104076,-3.4892864,-5.043262,-2.197627,-3.9110036,-0.9683745,2.1792407,1
-4.5424294,0.63911927,0.48743743,1.2973614,-4.8052835,0.3858483,15.911238,-4.749183,-0.8733076,-3.8200989,6
-4.5201735,-0.6614009,1.7547727,-4.593427,-0.873563,-0.6946461,18.809277,-5.62742,-2.886409,-0.7386723,6
8.987697,0.48175824,-1.7035608,-7.1542315,2.9775019,-6.069539,-6.894324,-0.99658895,9.858225,0.46523106,8
0.3066596,-4.7133846,3.9443548,-2.685265,10.660007,-2.9800754,-1.9760473,2.783113,-2.027657,-3.3394058,4
2.1789382,-2.479998,-1.2831485,-4.144945,0.17286399,-8.864272,-5.536771,0.8072962,18.526394,0.61772156,8
-2.2284908,-6.420125,2.4430182,-3.0976477,20.15467,-5.0124345,1.9932153,-1.4804863,-1.9791553,-4.3632617,4
-1.1357406,-1.744937,-1.1686106,-3.6251817,-3.5016263,20.008768,-3.647579,-2.1002073,-3.002223,-0.2653345,5
5.8018165,1.2681493,-3.219359,-1.54371,-1.3463695,-5.3728466,-3.5681956,-2.6316376,9.913702,0.695678,0
-3.959681,2.2932673,-6.493355,-2.3556318,-2.522339,-5.244814,-0.49953347,-0.21439165,-1.100167,19.997972,9
10.382052,-1.6450847,-3.3779032,-2.9339404,-5.3598146,-7.883089,0.19364017,-0.6151669,1.6679218,9.531764,9
-1.5349027,-1.9587997,-4.0361586,-4.4451537,-6.773443,-6.070505,2.498362,-4.3927703,5.5262556,21.099741,9
2.287592,0.07842815,1.8532016,-2.4304261,-6.466649,-1.5029218,-5.0911446,-5.134193,13.999319,2.3370283,8
5.8646445,4.777018,-5.972849,-5.69201,-7.244817,-7.4953694,-4.7182045,-3.160759,4.6047482,18.898413,9
-1.6338977,0.29059708,-4.09228,-3.8706164,-5.932062,-4.6784005,-0.79624826,-1.0451653,1.4840682,20.17469,9
-6.105059,-2.645111,-7.37479,17.393553,1.4813725,5.6637416,-0.6028361,-0.1556493,-1.2415833,-6.4599614,3
0.5207428,-0.26747465,-2.0359156,-2.8106794,0.010073103,-0.34423277,-4.8499513,18.736973,-7.2574325,-1.7838517,7
-4.4499564,-6.503013,3.941416,7.307371,-3.707694,16.696695,3.7189753,-4.2131786,-4.6124434,-8.292843,5
20.674065,-2.232498,-5.084468,-6.8211412,-4.600338,-6.7642856,-4.2122946,-1.842011,4.701348,6.1222963,0
13.531059,2.9381633,-1.9263523,4.8104305,-1.8113973,-0.77800167,-4.622806,-8.139251,-0.88402104,-3.243885,0
-1.4131374,-2.0025783,0.45959562,1.7165,-3.698309,14.159038,0.4034242,-2.009215,-2.8039138,-4.9404693,5
-1.5627396,-2.6604795,19.503733,-1.1240541,-2.3211105,-1.0187204,0.4998777,-1.6006343,-5.903415,-3.9006915,2
-1.4923166,-9.099829,13.202984,2.059445,4.259788,-1.3801131,1.3082922,-2.8325343,-3.1211467,-2.9489446,2
-2.480715,-0.66890854,-6.406216,20.66522,-0.8258429,5.093538,-1.7547894,-0.8769001,-9.286893,-3.5382123,3
2.1739092,-1.3986796,-3.7349737,-8.716531,-1.1459644,-5.7716537,-3.3919048,-5.425838,27.369997,0.04238437,8
-5.3257923,-1.5579114,5.3548574,-4.0279436,-1.8497562,-0.44018552,17.145254,-2.9322605,-3.4210215,-2.9940748,6
-3.9376235,-2.79107,-1.9190638,17.03017,-2.8197033,-1.0700159,-2.1945934,-2.8604598,3.3733337,-2.843144,3
-2.8904474,-6.687412,12.4195175,3.2513762,10.257701,0.89013505,-0.6856845,-2.2440114,-6.6728287,-7.7147603,4
16.508007,1.4193096,0.28946286,-6.6389003,-2.3988094,-5.200189,-4.9943523,-5.11798,5.1403756,0.8923677,0
-3.4908187,-1.83734,-0.90083605,-3.8612185,1.0689763,12.668173,3.853709,-1.7452226,-4.190331,-1.6572238,5
-6.7837167,-3.6861773,-1.9935777,-0.33668095,-0.90880316,-2.6775975,1.5172868,-2.6212106,15.798862,1.6939733,8
10.049696,-4.222381,-3.734091,1.4864913,0.017056324,-2.6825457,-6.060905,5.42405,0.5500573,-0.86033094,0
-2.9848814,11.251435,-3.3544204,-2.4304624,-0.6179139,-1.3687775,-0.44952208,0.017308325,-3.022206,2.8342257,1
-5.407267,-1.7168782,-3.0447762,-1.4360346,0.16170982,-1.2393887,2.1929052,13.4306965,-3.8198566,0.83060014,7
-2.0978012,-3.922882,8.220302,1.2470349,-1.1894085,5.6655293,0.17867416,2.5274234,-6.4088807,-4.3342013,2
-1.5088664,3.6315842,-5.7198663,-6.581933,-6.0764456,-8.089307,1.9322224,0.59824187,20.746948,1.0573322,8
-1.5381124,-3.5087347,-3.880458,-3.1327152,-5.496434,2.472554,-1.834641,-3.7832074,19.352985,1.3343619,8
-4.6846194,-2.1421824,-1.2865539,2.1339087,-3.6633728,0.21455838,-2.2846487,17.889341,-3.2418833,-3.0107484,7
-4.6412835,-3.1312742,-6.015702,-0.50203454,-5.598034,-1.8490572,-0.9344378,1.1720785,22.200888,-0.698817,8
-4.0846496,-4.956853,-4.4037943,8.641934,-2.663294,21.188927,-2.2414267,-2.3148384,-3.4242895,-5.8713164,5
-1.2766854,12.965719,-3.562536,-2.68049,-2.7151294,-3.2999606,-2.947251,1.510895,0.12672329,1.7649326,1
2.9405813,5.295637,-4.4455986,-3.3306446,-4.800889,-7.8439794,-3.923313,-7.030541,22.072433,1.0352191,8
-2.7566981,-0.32267362,-3.7235625,2.1066098,-3.062122,-0.28991696,-5.482402,10.846216,-3.9475393,6.5213294,7
-1.5413955,23.447697,-6.075493,-3.235219,-3.1515481,-2.0703754,-2.6350148,-4.441928,-2.6340256,2.1155696,1
-4.7473755,-1.1205174,-2.2762425,17.70974,-1.9852092,1.70244,-1.3809211,-3.0669584,-3.709157,-1.2071724,3
15.349397,-1.0483702,-0.7496491,-4.7163415,-3.1107652,0.5199189,-1.8609433,-5.0202355,2.6551728,-2.1278393,0
-5.3654866,-3.0523362,-2.7174704,-4.045729,1.7980595,19.422102,-0.9422167,-0.47359705,-3.1021547,-1.6178769,5
-1.2178224,2.2634082,-5.436387,-3.5006762,-4.48458,-1.4039214,-2.3171465,21.669249,-3.6547675,-1.9922566,7
-0.09068033,1.6398126,-3.2941527,-6.465399,-4.6488686,-4.7029715,-1.8837595,-2.565216,3.1804006,18.711723,9
-3.3786113,-4.5679,-6.790852,-1.2112175,0.51073295,0.5953994,-1.8889604,18.666067,-1.0599763,-0.91159475,7
0.016453177,-3.002584,-4.013971,-3.3925128,13.175879,-3.4597392,-4.089139,-1.3201782,4.634144,1.4133931,4
0.645761,-4.982862,-0.2373386,-0.76001555,-4.048567,23.79971,-2.0181699,-2.9810624,-3.1887848,-6.4040008,5
-4.678782,0.74760044,-2.2995825,-6.2529607,-6.2383056,-2.2485013,-1.5981469,3.1771903,8.425904,10.89171,9
